time,filter,magnitude,error
2458731.51685,OGLE-I,13.714,0.003
2458731.58545,OGLE-I,13.726,0.003
2458736.59549,OGLE-I,13.717,0.003
2458736.63941,OGLE-I,13.722,0.003
2458737.60709,OGLE-I,13.72,0.003
2458737.6465,OGLE-I,13.722,0.003
2458738.49031,OGLE-I,13.724,0.003
2458738.53683,OGLE-I,13.727,0.003
2458738.57722,OGLE-I,13.724,0.003
2458738.61548,OGLE-I,13.72,0.003
2458739.49069,OGLE-I,13.729,0.003
2458739.54535,OGLE-I,13.722,0.003
2458739.62627,OGLE-I,13.723,0.003
2458740.48498,OGLE-I,13.723,0.003
2458740.53526,OGLE-I,13.724,0.003
2458740.57383,OGLE-I,13.717,0.003
2458740.61136,OGLE-I,13.721,0.003
2458741.48534,OGLE-I,13.719,0.003
2458741.53126,OGLE-I,13.72,0.003
2458741.57308,OGLE-I,13.724,0.003
2458741.62748,OGLE-I,13.719,0.003
2458742.48469,OGLE-I,13.712,0.003
2458742.533,OGLE-I,13.724,0.003
2458742.57344,OGLE-I,13.724,0.003
2458742.6265,OGLE-I,13.723,0.003
2458745.59754,OGLE-I,13.712,0.003
2458745.61177,OGLE-I,13.711,0.003
2458746.54095,OGLE-I,13.718,0.003
2458746.55475,OGLE-I,13.72,0.003
2458746.56882,OGLE-I,13.715,0.003
2458746.6187,OGLE-I,13.723,0.003
2458747.48445,OGLE-I,13.719,0.003
2458747.50317,OGLE-I,13.718,0.003
2458747.53164,OGLE-I,13.715,0.003
2458747.57039,OGLE-I,13.714,0.003
2458747.58503,OGLE-I,13.714,0.003
2458748.48673,OGLE-I,13.724,0.003
2458748.50075,OGLE-I,13.725,0.003
2458748.57455,OGLE-I,13.723,0.003
2458748.6131,OGLE-I,13.722,0.003
2458748.62693,OGLE-I,13.727,0.003
2458750.5413,OGLE-I,13.73,0.003
2458750.55526,OGLE-I,13.719,0.003
2458750.56918,OGLE-I,13.729,0.003
2458750.61189,OGLE-I,13.723,0.003
2458750.62578,OGLE-I,13.715,0.003
2458752.48774,OGLE-I,13.731,0.003
2458752.56147,OGLE-I,13.706,0.003
2458752.57522,OGLE-I,13.722,0.003
2458752.6134,OGLE-I,13.72,0.003
2458753.5003,OGLE-I,13.725,0.003
2458753.54478,OGLE-I,13.72,0.003
2458753.58879,OGLE-I,13.72,0.003
2458753.62004,OGLE-I,13.713,0.003
2458754.48942,OGLE-I,13.723,0.003
2458754.52933,OGLE-I,13.722,0.003
2458754.57384,OGLE-I,13.708,0.003
2458754.6128,OGLE-I,13.717,0.003
2458755.48703,OGLE-I,13.729,0.003
2458755.53574,OGLE-I,13.731,0.003
2458755.57658,OGLE-I,13.724,0.003
2458755.61252,OGLE-I,13.722,0.003
2458757.49519,OGLE-I,13.725,0.003
2458757.53851,OGLE-I,13.72,0.003
2458757.55876,OGLE-I,13.723,0.003
2458757.60307,OGLE-I,13.718,0.003
2458759.52319,OGLE-I,13.717,0.003
2458759.56061,OGLE-I,13.717,0.003
2458759.57453,OGLE-I,13.717,0.003
2458763.51185,OGLE-I,13.729,0.003
2458763.52591,OGLE-I,13.706,0.003
2458763.53978,OGLE-I,13.723,0.003
2458763.58784,OGLE-I,13.719,0.003
2458764.5337,OGLE-I,13.721,0.003
2458764.57743,OGLE-I,13.72,0.003
2458764.58979,OGLE-I,13.726,0.003
2458766.49023,OGLE-I,13.719,0.003
2458766.53938,OGLE-I,13.72,0.003
2458766.57141,OGLE-I,13.715,0.003
2458768.49774,OGLE-I,13.727,0.003
2458768.54534,OGLE-I,13.726,0.003
2458768.56332,OGLE-I,13.726,0.003
2458773.49904,OGLE-I,13.727,0.003
2458773.55503,OGLE-I,13.724,0.003
2458774.50405,OGLE-I,13.715,0.003
2458774.57719,OGLE-I,13.713,0.003
2458781.50335,OGLE-I,13.73,0.003
2458781.54624,OGLE-I,13.726,0.003
2458781.55934,OGLE-I,13.724,0.003
2458782.53956,OGLE-I,13.725,0.003
2458783.50071,OGLE-I,13.728,0.003
2458783.54425,OGLE-I,13.725,0.003
2458784.51636,OGLE-I,13.727,0.003
2458785.50893,OGLE-I,13.715,0.003
2458786.5068,OGLE-I,13.718,0.003
2458787.51326,OGLE-I,13.726,0.003
